competencia,TPInscricao,NRCNPJCEI,razaosocial,estado,nomunicipio
202212,1,79745139000114,V M H TRANSPORTES LTDA,PR,Maringá
202212,1,26662622000179,O LOJAO DOS EQUIPAMENTOS LTDA,RN,Natal
202212,1,15069077000195,WSS SERVICOS DE LOCACAO DE MAO-DE-OBRA E CONSTRUCOES LTDA,PI,Caridade do Piauí
202212,1,33390527000200,MOINHO PAULISTA SA,RJ,Rio de Janeiro
202212,1,14983004000141,PONTUAL SERVICOS TERCEIRIZADOS LTDA,PR,Curitiba
202212,1,4413729000140,CURUPIRA S.A,MG,Belo Horizonte
202212,1,7192414000109,COSTA OESTE SERVICOS LTDA,PR,Toledo
202212,1,3750757000190,SEPAT MULTI SERVICE LTDA,SC,Joinville
202212,1,36259270000169,CONSORCIO SVC/PAVISERVICE,BA,Salvador
202212,1,25812017000174,INDUSTRIA DE LATICINIOS CORONATA LTDA,MG,Coromandel
202212,1,23097104000161,DAVITA BRASIL PARTICIPACOES E SERVICOS DE NEFROLOGIA LTDA.,RJ,Rio de Janeiro
202212,1,22087026000151,MR SERVICE EIRELI,SP,Guatapará
202212,1,3392348000160,SERVIOESTE SOLUCOES AMBIENTAIS LTDA,SC,Chapecó
202212,1,87556650000104,BERTOLINI S/A,RS,Bento Gonçalves
202212,1,93527794000127,BORMANA COMERCIO DE AUTOPECAS LTDA,RS,Caxias do Sul
202212,1,18081219000128,ORBITALL ATENDIMENTO LTDA,PB,Campina Grande
202212,1,3950587000198,MAROMBI ALIMENTOS LTDA,MT,Sorriso
202212,1,33899204000165,COMTRASIL COMERCIO E TRANSPORTES LTDA,BA,Brumado
202212,1,31420669000166,A R A AUTORIDADES DE REGISTRO ASSOCIADAS DE CERTIFICACAO DIGITAL LTDA,MT,Cuiabá
202212,1,5914650000166,ENERGISA RONDONIA - DISTRIBUIDORA DE ENERGIA S.A,RO,Porto Velho
202212,1,10739606000105,H R VIGILANCIA E SEGURANCA LTDA,RO,Porto Velho
202212,1,27231185000100,TFS SOLUÇÕES EM SOFTWARE LTDA,SP,São Paulo
202212,1,11188276000161,INDUSTRIA ALAGOANA DE COLCHOES E ESPUMA EIRELI,AL,Maceió
202212,1,61988531000986,ASSOCIACAO MAD CABRINI DAS IR MIS DO SAG COR DE JESUS,RJ,Rio de Janeiro
202212,1,72293509000180,MITRA DIOCESANA DE TAUBATE,SP,Taubaté
202212,1,89086144000116,RANDON SA IMPLEMENTOS E PARTICIPACOES,RS,Caxias do Sul
202212,1,87547444000120,ASSOCIACAO DR BARTHOLOMEU TACCHINI,RS,Bento Gonçalves
202212,1,88671151000112,MERCADO DE ALIMENTOS GREPAR LTDA,RS,Bento Gonçalves
202212,1,0349443000192,MULTIMOVEIS INDUSTRIA DE MOVEIS LTDA,RS,Bento Gonçalves
202212,1,59057992000217,G&P PROJETOS E SISTEMAS S.A.,RJ,Rio de Janeiro
202212,1,43208040000306,IGREJA PENTECOSTAL DEUS E AMOR,RJ,Rio de Janeiro
202212,1,1861019000195,HI-SERVICE TERCEIRIZACAO LTDA,SP,Ribeirão Preto
202212,1,1279782000102,ENGEMON IT TECNOLOGIA E SERVICOS LTDA,SP,Barueri
202212,1,1304933000135,THOR COMPONENTES AUTOMOTIVOS LTDA,PR,Maringá
202212,1,36912947000116,GUIZARDI JUNIOR CONSTRUTORA E INCORPORADORA LTDA,MT,Cuiabá
202212,1,3017804000272,SINQIA TECNOLOGIA LTDA,RJ,Rio de Janeiro
202212,1,17855027000169,IB NDT SERVICOS DE INSPECAO E COMERCIO LTDA,ES,Serra
202212,1,12060260000131,AKAZZO INDUSTRIA DE CALCADOS LTDA,MG,Nova Serrana
202212,1,51793826000196,ASSOCIACAO DE ESCOLAS REUNIDAS LTDA.,SP,São Carlos
202212,1,51793826000196,ASSOCIACAO DE ESCOLAS REUNIDAS LTDA.,SP,São Carlos
202212,1,15698659000130,VIACAO URBANA GUARULHOS S.A.,SP,Guarulhos
202212,1,9321861000146,ORGANIZA SERVICOS DE CONSERVACAO E LIMPEZA PREDIAL LTDA,SC,Joinville
202212,1,35797364001524,ALDEIAS INFANTIS SOS BRASIL,RJ,Rio de Janeiro
202212,1,23373000001104,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A.",RJ,Rio de Janeiro
202212,1,71779813000170,SUPERMERCADO X LTDA,SP,Guarulhos
202212,1,1148050000183,ESCOLA ATHENAS LTDA,MG,Uberlândia
202212,1,2165984000196,FRIGORIFICO REDENTOR S/A.,MT,Guarantã do Norte
202212,1,5391441000185,FEIRAO DOS MOVEIS MAGAZINE LTDA.,MA,Imperatriz
202212,1,13690914000173,ADMA PRESTACAO DE SERVICOS LTDA,RS,Caxias do Sul
202212,1,7755913000167,I4PRO INFORMATICA LTDA,SP,São Paulo
202212,1,7701955000115,M2 CONSULTORIA EM MARKETING LTDA.,SP,São Paulo
202212,1,6074206000142,SETE SERVICOS TERCEIRIZADOS EIRELI,SP,Itirapina
202212,1,2326750000183,INTERCAST S/A,MG,Itaúna
202212,1,84684471000156,BUSCHLE & LEPPER SA,SC,Joinville
202212,1,8897417000534,F W DISTRIBUIDORA LTDA.,RJ,Rio de Janeiro
202212,1,2144485000112,IASIN SINALIZACAO LTDA,PR,Curitiba
202212,1,29081265000739,G2L LOGISTICA LTDA,RJ,Rio de Janeiro
202212,1,8165642000233,GAT LOGISTICA LTDA,RJ,São João de Meriti
202212,1,43251230000721,TRANSPORTADORA CONTATTO LTDA,RJ,Duque de Caxias
202212,1,1518211000183,VISION MED ASSISTENCIA MEDICA LTDA,RJ,Rio de Janeiro
202212,1,6865209000102,P5 EMPREENDIMENTOS LTDA,RJ,Rio de Janeiro
202212,1,1392802000157,FUNDACAO EDUCACIONAL CLAUDINO FRANCIO,MT,Sorriso
202212,1,16383964000104,G. BRASIL CONSTRUCOES E SERVICOS EIRELI,RJ,Rio de Janeiro
202212,1,5217774000192,T2M - TEST TO MARKET LTDA,RJ,Petrópolis
202212,1,3835832000116,REFRIGERANTES MARAJA S.A.,MT,Várzea Grande
202212,1,3144060000176,AGROPECUARIA RONCADOR LTDA.,MT,Querência
202212,1,18261811000101,SAMIR CAVALCANTE AUR,CE,Sobral
202212,1,5083119000199,SEGVEL-SERVICOS DE SEGURANCA E VIGILANCIA LTDA,MT,Cuiabá
202212,1,14897753000156,BUAINAIN SERVICOS DE LIMPEZA EXPRESS LTDA,MT,Cuiabá
202212,1,7083712000160,PG PRIME AUTOMOVEIS LTDA,RN,Natal
202212,1,61142766000103,VALLOUREC TUBULAR SOLUTIONS LTDA,ES,Serra
202212,1,15070688000749,AMARO LTDA.,RJ,Rio de Janeiro
202212,1,33040635000171,BIOMERIEUX BRASIL INDUSTRIA E COMERCIO DE PRODUTOS LABORATORIAIS LTDA,RJ,Rio de Janeiro
202212,1,15403857000120,BOSLAN TECNOLOGIA DE PROJETOS LTDA.,RJ,Niterói
202212,1,68666627000110,ENIMONT-EMPRESA NACIONAL DE INSTALACOES MONTAGENS LTDA,RJ,Rio de Janeiro
202212,1,69209575000115,FERA LUBRIFICANTES LTDA,RJ,Duque de Caxias
202212,1,29616029000184,PETRUS DISTRIBUIDORA DE PRODUTOS DE BELEZA LTDA,RJ,Nova Iguaçu
202212,1,14594896000199,COMETA ENGENHARIA LTDA,MG,Nova Lima
202212,1,4770238000157,NACIONAL VEICULOS E SERVICOS LTDA,RN,Natal
202212,1,25242466000124,SAFRAS INDUSTRIA E COMERCIO DE BIOCOMBUSTIVEIS LTDA,MT,Sorriso
202212,1,55847057000384,FORT LUB PRODUTOS AUTOMOTIVOS LTDA,RJ,Duque de Caxias
202212,1,42225938000150,CSB DROGARIAS S/A,RJ,Rio de Janeiro
202212,1,15063096000104,MILPLAN ENGENHARIA S.A.,MG,Belo Horizonte
202212,1,21471093000102,SISNERGY - SOLUCOES E SISTEMAS INTEGRADOS LTDA.,MG,Contagem
202212,1,17920097000153,MARQUES & BEZERRA LTDA,RN,Mossoró
202212,1,59418806001208,TRACK & FIELD CO S.A.,RJ,Rio de Janeiro
202212,1,43919968000986,ACOTUBO INDUSTRIA E COMERCIO LTDA,RJ,Duque de Caxias
202212,1,1039011000148,COOPERATIVA DE CREDITO UNICRED DESBRAVADORA LTDA,SC,Chapecó
202212,1,87071536000186,MESAL MAQUINAS E TECNOLOGIA LTDA,RS,Bento Gonçalves
202212,1,4580927000107,TEGRA ENGENHARIA S.A.,RJ,Rio de Janeiro
202212,1,47073911002237,"ASSOCIACAO ASSISTENCIAL, PROMOCIONAL E EDUCACIONAL RESSURREICAO - APER",RJ,Rio de Janeiro
202212,1,78614971000119,IRMANDADE DA SANTA CASA DE LONDRINA,PR,Londrina
202212,1,9638851000139,SYKES DO BRASIL SERVICOS DE TELEATENDIMENTO PARA CLIENTES LTDA.,PR,Curitiba
202212,1,73281412000110,THOMAZ TUR LTDA,PR,Teixeira Soares
202212,1,39904147000141,CONSORCIO JOTA ELE / MBM,MT,Cuiabá
202212,1,5706023000130,SOCIEDADE EDUCACIONAL DE RONDONIA S/S LTDA,RO,Cacoal
202212,1,5642273000153,PLANGECON MANUTENCAO E SERVICOS LTDA,PA,Parauapebas
202212,1,30273378000120,CARAJAS SIDERURGIA LTDA,PA,Marabá
202212,1,9323098000192,CONSTRUTORA ROCHA CAVALCANTE LTDA,PB,Campina Grande
202212,1,8811226000184,SAO BRAZ S/A INDUSTRIA E COMERCIO DE ALIMENTOS,PB,Campina Grande
202212,1,83307926000151,BRASAO SUPERMERCADOS S/A,SC,Chapecó
202212,1,6943259000152,CIPALAM INDUSTRIA E COMERCIO DE LAMINADOS LTDA,MG,Ipatinga
202212,1,7005330000119,TERNIUM BRASIL LTDA.,RJ,Rio de Janeiro
202212,1,6297418000199,PLANLINK SOLUCOES DE PROJETOS LTDA,BA,Camaçari
202212,1,44416618000455,PROJEL - ENGENHARIA ESPECIALIZADA LTDA,RJ,Rio de Janeiro
202212,1,12155388000189,ARQUIDIOCESE DE MACEIO,AL,Maceió
202212,1,2108023000140,CESED - CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA,PB,Campina Grande
202212,1,10347424000180,EMBALAR DISTRIBUIDORA DE EMBALAGENS EIRELI,AL,Rio Largo
202212,1,5052764000144,CONSTRUTORA GURGEL SOARES LTDA,RN,Natal
202212,1,5052764000144,CONSTRUTORA GURGEL SOARES LTDA,RN,Natal
202212,1,3981113000103,SOEGAR-SOCIEDADE EDUCACIONAL GARDINGO LTDA,MG,Matipó
202212,1,61099826001035,AGIS CONSTRUCAO S.A,RJ,Rio de Janeiro
202212,1,57036030000418,SOCIEDADE DE ENSINO E BENEFICENCIA,RJ,Rio de Janeiro
202212,1,19138940000846,SPREAD SISTEMAS E AUTOMACAO LTDA,RJ,Rio de Janeiro
202212,1,9634476000159,GEBB WORK INDUSTRIA DE MOVEIS LTDA,RS,Bento Gonçalves
202212,1,0431327000118,FUNDACAO CULTURAL E ASSISTENCIAL FILADELFIA,MG,Uberlândia
202212,1,4406660000128,TERRAMAX - CONSTRUCOES E OBRAS LTDA,SC,Chapecó
202212,1,51212892000125,CITEL ANALISE E PROGRAMACAO DE SISTEMAS LTDA,SP,Ribeirão Preto
202212,1,6145774000197,INVIOSEG SEGURANCA PRIVADA LTDA.,MT,Sinop
202212,1,33893319000142,UNICA PRESTACAO DE SERVICOS CONDOMINIAIS EIRELI,CE,Fortaleza
202212,1,49728108001166,DSV AIR & SEA BRASIL LTDA,RJ,Rio de Janeiro
202212,1,86791928000157,FUTURAGRO DISTRIBUIDORA DE INSUMOS AGRICOLAS LTDA,PR,Campo Largo
202212,1,91495226000166,IMPLEMENTOS AGRICOLAS JAN S A,RS,Não-Me-Toque
202212,1,97458533000153,GUARDIA ADMINISTRACAO E SERVICOS LTDA,GO,Aparecida de Goiânia
202212,1,3372237000191,L M ORGANIZACAO HOTELEIRA LTDA,MT,Poconé
202212,1,5406034000102,PUMA SPORTS LTDA.,SP,São Paulo
202212,1,8733698000166,SONDA PROCWORK INFORMÁTICA LTDA,SP,São Paulo
202212,1,33270315000299,WILLIS CORRETORES DE SEGUROS LTDA,RJ,Rio de Janeiro
202212,1,9433094000400,ENGINEERING DO BRASIL S/A.,RJ,Rio de Janeiro
202212,1,32321304000147,VIA BRASIL MT 320 CONCESSIONARIA DE RODOVIAS S.A.,MT,Cuiabá
202212,1,9457012000114,OMEGA BRASIL OPERACAO E MANUTENCAO S.A,RJ,Rio de Janeiro
202212,1,7204255000115,BELAZARTE GESTAO DE RECURSOS HUMANOS LTDA,PI,Teresina
202212,1,22370909000174,JH SEMENTES LTDA,BA,Correntina
202212,1,0965087000131,SEAR - SOCIEDADE EDUCACIONAL DO ARAGUAIA LTDA,MT,Barra do Garças
202212,1,10326913000156,SMARTLOG DISTRIBUICAO E SERVICOS LTDA,MG,Contagem
202212,1,28481219000179,FARID VAREJO LTDA,MG,Itabirito
202212,1,8793343000162,BIOENERGETICA VALE DO PARACATU SA,MG,João Pinheiro
202212,1,15684294000195,DROGARIA ULTRA POPULAR PRIMAVERA DO LESTE S/A,MT,Primavera do Leste
202212,1,7013633000183,AGROPECUARIA BOM PASTOR LTDA,MT,Barra do Bugres
202212,1,6153782000185,LYON ENGENHARIA COMERCIAL LTDA,MG,Belo Horizonte
202212,1,19196021000152,CEREALISTA CRIS LTDA,MG,São Francisco de Paula
202212,1,14911473000155,IMOBILIARIA E CONSTRUTORA GEORGIA MIRELA LTDA,MT,Cuiabá
202212,1,37231977000120,NATAL EVENTOS E SERVICOS EIRELI,RN,Natal
202212,1,64731433000604,PBKIDS BRINQUEDOS LTDA.,RJ,Rio de Janeiro
202212,1,20702154000990,LINDT & SPRUNGLI (BRAZIL) COMERCIO DE ALIMENTOS LTDA,RJ,Rio de Janeiro
202212,1,3608600002411,MSA EMPRESA CINEMATOGRAFICA LTDA,RJ,Duque de Caxias
202212,1,61067492001280,OGILVY & MATHER BRASIL COMUNICACAO LTDA,RJ,Rio de Janeiro
202212,1,65373920000109,KANDIDO CALCADOS LTDA.,MG,Nova Serrana
202212,1,9162738000120,LOCSEMPRE LTDA,MG,Congonhas
202212,1,8625344000106,OLIVEIRA SUPERMERCADOS LTDA,MG,Nova Serrana
202212,1,3531503000181,COMPENSADOS PINHAL LTDA.,SC,Pinhalzinho
202212,1,83220723000123,COOPERATIVA REGIONAL ITAIPU,SC,Pinhalzinho
202212,1,60136249000150,BRUMAZI EQUIPAMENTOS INDUSTRIAIS LTDA,SP,Sertãozinho
202212,1,7069487000108,F. C. OLIVEIRA & CIA. LTDA,MA,Codó
202212,1,0085833000100,CONTEC BARRA CONSTRUCOES LTDA,RJ,Rio de Janeiro
202212,1,29365880000181,BUSER BRASIL TECNOLOGIA LTDA.,SP,São Paulo
202212,1,1541120000169,CONSTRUTORA COLORADO LTDA,AC,Cruzeiro do Sul
202212,1,8743025000197,JESMOND COMERCIO VAREJISTA LTDA.,RJ,Rio de Janeiro
202212,1,15048124000548,AVENUE HOCHE COMERCIO VAREJISTA DE PRODUTOS LTDA,RJ,Rio de Janeiro
202212,1,62395546001118,CAR-CENTRAL DE AUTOPECAS E ROLAMENTOS LTDA,RJ,Rio de Janeiro
202212,1,2351144000118,TEGMA GESTAO LOGISTICA S.A.,SP,São Bernardo do Campo
202212,1,73243644000184,FRIGORIFICO BRS LTDA.,SC,Braço do Norte
202212,1,9606263000113,SUL TRANSPORTES DE CARGAS LTDA,MT,Rondonópolis
202212,1,13235942000109,TECHSOLUTION SOLUCOES EM ENGENHARIA LTDA,PR,São José dos Pinhais
202212,1,5089654000157,TINDIANA LOGISTICA E TRANSPORTES LTDA,PR,Londrina
202212,1,55753578000534,ADEMIR COMERCIO DE VEICULOS E TRANSPORTADORA LTDA,RJ,Barra Mansa
202212,1,43836352000275,CONSTRUTORA HOSS LTDA.,RJ,Rio de Janeiro
202212,1,27901222000131,J BADIM S/A,RJ,Rio de Janeiro
202212,1,28638393000182,ASSOCIACAO SALGADO DE OLIVEIRA DE EDUCACAO E CULTURA,RJ,Rio de Janeiro
202212,1,18141871000190,ITOGRASS AGRICOLA NORDESTE LTDA,RN,Touros
202212,1,11094287000182,DISTRIBUIDORA DE ALIMENTOS PIARARA LTDA,RO,Cacoal
202212,1,3860998000192,AGRICHEM DO BRASIL S.A.,SP,Ribeirão Preto
202301,1,19073748000142,CATELAN INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,BA,Prado
202301,1,13233962000132,MINAS BRASILIA MANUTENCOES INDUSTRIAIS LTDA,MG,Paracatu
202301,1,8580116000159,CIDADE COMERCIO INDUSTRIA E DISTRIBUICAO DE ALIMENTOS LTDA,GO,Pires do Rio
202301,1,7684198000119,MONAMIE PERFUMARIA E COSMETICOS EIRELI,RJ,Rio de Janeiro
202301,1,4585463000113,COMPANHIA ESTADUAL DE ENGENHARIA DE TRANSPORTES E LOGISTICA,RJ,Rio de Janeiro
202301,1,41480123000154,BYJUS TECNOLOGIA EDUCACIONAL LTDA,MG,Belo Horizonte
202301,1,11070002000173,IMPERMAX ENGENHARIA LTDA,TO,Palmas
202301,1,35398535000147,CANADA CONSTRUCOES LTDA,RJ,Rio de Janeiro
202301,1,1261017000165,BIMETAL INDUSTRIA METALURGICA LTDA,MT,Cuiabá
202301,1,10878448000166,PAYPAL DO BRASIL SERVICOS DE PAGAMENTOS LTDA.,SP,São Paulo
202301,1,8365527000121,NEOORTHO PRODUTOS ORTOPEDICOS S.A.,PR,Curitiba
202301,1,33049503000100,CONSTRUTORA METROPOLITANA S A,RJ,Rio de Janeiro
202301,1,15733714000186,ASGAARD BOURBON NAVEGACAO S.A.,RJ,Rio de Janeiro
202301,1,49460108000156,HOSPITAL E PRONTO SOCORRO PORTINARI LTDA - EM RECUPERACAO JUDICIAL,SP,São Paulo
202301,1,14204074000154,ESTEVAO CONSTRUTORA LTDA,RJ,São Gonçalo
202301,1,2132510000148,PIT-STOP TERCEIRIZACAO E SERVICOS EIRELI,AC,Rio Branco
202301,1,9509535000167,CSP - COMPANHIA SIDERURGICA DO PECEM,CE,São Gonçalo do Amarante
202301,1,77147387000138,TRANSPORTES COLETIVOS PEROLA DO OESTE LTDA,PR,Guarapuava
202301,1,5643160000172,ENERGETICA SERRANOPOLIS LTDA,GO,Serranópolis
202301,1,33651704000183,INST ISRAELITA BRAS DE CULTURA E EDUCACAO,RJ,Rio de Janeiro
202301,1,31315120000101,INSTITUTO DE DESENVOLVIMENTO HUMANO DOM PIXOTE,RJ,Rio de Janeiro
202301,1,16965024000115,JAMES L. H. TOME & CIA LTDA,PA,Belém
202301,1,3064064000144,COFER IMPORTADORA E DISTRIBUIDORA LTDA,MG,Carmo do Cajuru
202301,1,36125692000141,SMART RJ CONCESSIONARIA DE ILUMINACAO PUBLICA SPE S.A.,RJ,Rio de Janeiro
202301,1,36770857000138,BRASFORT ADMINISTRACAO E SERVICOS LTDA,DF,Brasília
202301,1,5931640000139,TRANSPORTES SOUZA ARAUJO LTDA,RJ,Rio de Janeiro
202301,1,35635824000112,SHPS TECNOLOGIA E SERVICOS LTDA.,SP,São Paulo
202301,1,2461767000143,TOTALENERGIES EP BRASIL LTDA.,RJ,Rio de Janeiro
202301,1,16785684000114,TAVARES & NOBRE SUPERMERCADOS LTDA,CE,Fortaleza
202301,1,33547449000123,LICEU FRANCO BRASILEIRO S/A,RJ,Rio de Janeiro
202301,1,33730185000149,JUNTA DE EDUCACAO BATISTA,RJ,Rio de Janeiro
202301,1,12765131000149,RODOVIVA TRANSPORTES LTDA,MT,Rondonópolis
202301,1,24310946000112,"G.D.C COMERCIO DE PRODUTOS ALIMENTICIOS, ARTIGOS DE HIGIENE E LIMPEZA E DESCARTAVEIS LTDA",RJ,Nova Iguaçu
202301,1,71093967000103,CONSTRUTORA MICHELI CAMPOS LTDA,RJ,Nova Iguaçu
202301,1,39845862000150,CENTRAL DE OPORTUNIDADES,RJ,Rio de Janeiro
202301,1,3089961000102,MOLICENTER SUPERMERCADO LTDA,PR,Arapongas
202301,1,11721921000321,ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.,RJ,Rio de Janeiro
202301,1,76515782000163,PIERINO GOTTI INDUSTRIA DE IMPLEMENTOS RODOVIARIOS E MECANICOS S/A,PR,Colombo
202301,1,28329748000151,LEO BEAUTY COMERCIO DE COSMETICOS LTDA,PR,Curitiba
202301,1,0093288000196,S E - CONSTRUTORA E INCORPORADORA LTDA,BA,Barreiras
202301,1,7666823000108,REVEST DO BRASIL ACABAMENTOS LTDA,PR,Maringá
202301,1,7832566000129,LBC CONSERVADORA E SERVICOS EIRELI,AM,Manaus
202301,1,2764609000162,GOLD SERVICE VIGILANCIA E SEGURANCA - EIRELI,AC,Rio Branco
202301,1,3417593000184,RED PONTES EIRELI,AC,Rio Branco
202301,1,2470161000174,ISALCO BRASIL COMERCIO DE ALIMENTOS LTDA,RJ,Rio de Janeiro
202301,1,28172476000129,MONJARDIM CONSTRUCOES LTDA,RJ,Rio de Janeiro
202301,1,73795007000110,LIFTING ASSISTENCIA TECNICA ELETRICA E COMERCIAL LTDA,RJ,Niterói
202301,1,2071306000164,DISTRIBUIDORA DE BEBIDAS PEREIRA LTDA,GO,Morrinhos
202301,1,5257550000104,TRAIANO MULTI GRIFFES LTDA,PR,Santo Antônio do Sudoeste
202301,1,19798418000114,INSTITUTO EDUCACIONAL SOLIDO - I E S,MG,Montes Claros
202301,1,19443872000152,VITORIA INDUSTRIAL LTDA,ES,Serra
202301,1,4496698000139,INCENOR INDUSTRIA CERAMICA DO NORDESTE LTDA.,BA,Dias d'Ávila
202301,1,9333481000121,JEMA REFLORESTAMENTO EIRELI,BA,Alagoinhas
202301,1,0010627000123,"SILVA, CARVALHO & CIA. SUPERMERCADOS LTDA",SP,Avaré
202301,1,37195595000198,MULTI PROTEC LTDA,RJ,Valença
202301,1,8156424000151,MAIA MELO ENGENHARIA LTDA,PE,Recife
202301,1,82077785000165,TLGA TRANSPORTES E LOGISTICA GRALHA AZUL DO BRASIL LTDA,PR,Quatro Barras
202301,1,32068363000155,TOTAL LINHAS AEREAS S.A,PR,Curitiba
202301,1,12287925000144,H. TELL TELECOM SOLUCOES EM TI S/A.,PI,Teresina
202301,1,6010050000136,NICONS COMERCIAL DE PLANTAS LTDA,PR,Curitiba
202301,1,16104523000118,HOLTZ ENGENHARIA LTDA,BA,Salvador
202301,1,12109814000148,"PRIME CLEAN COMERCIO, LOCACAO E SERVICOS TERCEIRIZADOS LTDA",MS,Campo Grande
202301,1,0286462000117,ISCAR DO BRASIL COMERCIAL LTDA,SP,Vinhedo
202301,1,4881254000117,"TEXCAL INDUSTRIA,COMERCIO E SERVICOS LTDA",ES,Ibiraçu
202301,1,7134550000142,AGROLOGICA AGROMERCANTIL LTDA,MT,Primavera do Leste
202301,1,10822357000109,"CONTRAPROVA - ANALISES, ENSINO E PESQUISAS LTDA",RJ,Niterói
202301,1,34685254000102,DS ALADO SERVICOS ESPECIALIZADOS EIRELI,RJ,Rio de Janeiro
202301,1,37009606000106,RFJ CONSTRUCAO E ENGENHARIA LTDA,MG,Belo Horizonte
202301,1,40937254000155,SEASHIP NAVEGACAO E LOGISTICA LTDA,RN,Mossoró
202301,1,27123619000140,ARACAJU PISOS E REVESTIMENTOS EIRELI,SE,Aracaju
202301,1,7588598000120,NAVEBRAS SERVICOS E MANUTENCAO LTDA,RJ,Maricá
202301,1,21315603000152,REDUTO SEGURANCA PRIVADA LTDA,TO,Palmas
202301,1,14092519000151,MONTANA ASSESSORIA EMPRESARIAL EIRELI,TO,Palmas
202301,1,53045266000117,JAD ZOGHEIB & CIA LTDA,SP,Bauru
202301,1,7807937000112,PEREIRA & DECOL EMPREENDIMENTOS IMOBILIARIOS LTDA,PR,Curitiba
202301,1,2717198000154,NUCLEO DE ACAO COMUNITARIA E DESENVOLVIMENTO SOCIAL,RJ,Rio de Janeiro
202301,1,7981245000196,ASSOCIACAO VT MEDEIROS,PA,Bragança
202301,1,32075287000105,INOVA CERTIFICACAO DIGITAL LTDA,MG,Formiga
202301,1,40188815000160,VGK ENGENHARIA E COMERCIO LTDA,RJ,Rio de Janeiro
202301,1,5234052000146,INSTITUTO AFROBRASILEIRO DE ENSINO SUPERIOR,SP,São Paulo
202301,1,26182606000189,ASSOCIACAO HOSPITALAR CONEGO DOMENICO RANGONI,SP,Guarujá
202301,1,3358040000106,LESTE & SUDESTE SERVICOS GERAIS LTDA,RJ,Rio de Janeiro
202301,1,27691878000177,ZION REAL ESTATE LTDA,MT,Sorriso
202301,1,16813231000154,MS SERVICOS LTDA,CE,Pacatuba
202301,1,31520745000105,AUTO ONIBUS ALCANTARA S/A,RJ,São Gonçalo
202301,1,10381139000186,NATARI ALIMENTOS LTDA,SP,Monte Mor
202301,1,17457404000101,ATACADAO DIA A DIA S.A,DF,Brasília
202301,1,23126330000123,TRANSFUTURO LOGISTICA LTDA,RJ,Barra Mansa
202301,1,5696218000146,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL E ACAO SOCIAL - IDEIAS,RJ,Rio de Janeiro
202301,1,14602189000105,VIACAO JEQUIE CIDADE SOL LTDA,BA,Salvador
202301,1,2782949000116,SPIECAPAG INTECH CONSTRUCAO E MONTAGEM LTDA,SP,São Paulo
202301,1,24006302000135,"INSTITUTO DE DESENVOLVIMENTO, ENSINO E ASSISTENCIA A SAUDE - IDEAS",SC,Florianópolis
202301,1,3824725000192,SOMOS IDIOMAS S.A.,SP,São Paulo
202301,1,33601372000122,RESTAURANTE JDURSKI LTDA,PR,Curitiba
202301,1,34392772000138,RAIMUNDO LUAN DE MATOS VIANA,BA,Salvador
202301,1,15244221000182,COLEGIO SANTO ANTONIO,BA,Feira de Santana
202301,1,38147344000109,HOSPITAL DE URGENCIA DE PALMAS LTDA,TO,Palmas
202301,1,37580186000105,JIZ SERVICOS DE APOIO ADMINISTRATIVO LTDA,DF,Brasília
202301,1,36139823000140,VERTICAL OFFSHORE LTDA,RJ,Niterói
202301,1,33267267000107,CONSTRUTORA AXIAL LTDA,RJ,Rio de Janeiro
202301,1,23044031000140,KNN BRASIL LTDA,SC,Balneário Camboriú
202301,1,2397343000167,QUARTETTO SUPERMERCADOS LTDA,TO,Palmas
202301,1,10996691000189,VIVACOM COMERCIO E SERVICOS LTDA,RJ,Rio de Janeiro
202301,1,7286447000118,AGREGA SERVICOS E APOIO ADMINISTRATIVO LTDA,SC,Itajaí
202301,1,31503576000103,B. PEREIRA SILVA & SANTOS - COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,RJ,São Fidélis
202301,1,7014305000100,FRICO INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,GO,Trindade
202301,1,40336752000142,NATURATIVA FARMACIA LTDA,RJ,Rio de Janeiro
202301,1,3339821000145,REVENDEDORA DE PNEUS TC LTDA.,AL,Arapiraca
202301,1,27796316000198,ISAIAS ALVES DE SOUZA SERVICOS AGRICOLAS - EIRELI,MS,Ivinhema
202301,1,1610517000165,"TRANE TECHNOLOGIES INDUSTRIA, COMERCIO E SERVICOS DE AR-CONDICIONADO LTDA",PR,Araucária
202301,1,2882101000169,FERRACINI E LENHARO LTDA.,SP,Jaú
202301,1,82413816000101,AGROTIS AGROINFORMATICA LTDA,PR,Curitiba
202301,1,45219788000160,ETROS SERVICOS PROMOCIONAIS LTDA,MG,Belo Horizonte
